city,date,temperature,feels_like,humidity,description,wind_speed
Dubai,2023-12-16,21.6,20.5,57,mainly clear,3.5
Dubai,2023-12-17,21.7,18.6,39,clear sky,4.11
Dubai,2023-12-18,20.4,17.3,35,clear sky,3.31
Dubai,2023-12-19,19.9,18.5,54,overcast clouds,2.58
Dubai,2023-12-20,21.1,20.4,57,overcast clouds,2.56
Dubai,2023-12-21,20.7,20.2,63,mainly clear,3.06
Dubai,2023-12-22,21.0,20.1,58,overcast clouds,2.97
Dubai,2023-12-23,20.3,19.6,60,overcast clouds,2.47
Dubai,2023-12-24,20.9,20.3,61,overcast clouds,2.61
Dubai,2023-12-25,21.5,22.5,74,overcast clouds,2.33
Dubai,2023-12-26,23.6,25.1,73,mainly clear,2.89
Dubai,2023-12-27,22.1,23.4,78,clear sky,3.0
Dubai,2023-12-28,20.4,21.5,82,overcast clouds,2.81
Dubai,2023-12-29,20.9,21.9,78,overcast clouds,2.53
Dubai,2023-12-30,21.3,22.3,77,clear sky,2.58
Dubai,2023-12-31,21.6,23.1,81,light drizzle,2.67
Dubai,2024-01-01,22.7,23.6,74,mainly clear,3.58
Dubai,2024-01-02,22.5,22.4,69,clear sky,4.58
Dubai,2024-01-03,21.1,20.5,68,partly cloudy,4.14
Dubai,2024-01-04,22.1,20.1,62,light drizzle,6.64
Dubai,2024-01-05,20.9,20.4,65,overcast clouds,3.36
Dubai,2024-01-06,20.1,19.6,71,clear sky,3.64
Dubai,2024-01-07,20.0,19.3,65,mainly clear,2.92
Dubai,2024-01-08,20.1,19.0,61,clear sky,3.11
Dubai,2024-01-09,19.1,17.6,54,clear sky,2.81
Dubai,2024-01-10,19.0,18.5,67,mainly clear,2.33
Dubai,2024-01-11,18.1,17.5,72,overcast clouds,2.72
Dubai,2024-01-12,17.6,16.3,68,overcast clouds,3.0
Dubai,2024-01-13,18.6,17.2,60,overcast clouds,2.67
Dubai,2024-01-14,19.6,18.7,61,overcast clouds,2.47
Dubai,2024-01-15,20.2,18.8,55,overcast clouds,2.72
Dubai,2024-01-16,21.4,21.2,73,overcast clouds,4.31
Dubai,2024-01-17,22.6,20.8,64,overcast clouds,6.81
Dubai,2024-01-18,20.6,20.1,67,overcast clouds,3.69
Dubai,2024-01-19,20.6,20.3,72,overcast clouds,3.72
Dubai,2024-01-20,19.6,19.8,74,overcast clouds,2.72
Dubai,2024-01-21,20.3,20.0,72,overcast clouds,3.56
Dubai,2024-01-22,20.0,19.9,72,clear sky,3.22
Dubai,2024-01-23,19.8,20.3,76,clear sky,2.44
Dubai,2024-01-24,18.4,18.2,77,overcast clouds,2.72
Dubai,2024-01-25,18.9,17.1,57,overcast clouds,3.03
Dubai,2024-01-26,21.1,18.8,46,overcast clouds,3.39
Dubai,2024-01-27,22.7,20.9,52,overcast clouds,4.92
Dubai,2024-01-28,21.7,20.9,63,overcast clouds,4.28
Dubai,2024-01-29,20.8,19.0,58,overcast clouds,4.72
Dubai,2024-01-30,21.0,21.2,68,overcast clouds,2.61
Dubai,2024-01-31,22.5,22.2,55,moderate drizzle,2.17
Dubai,2024-02-01,23.4,23.0,66,light rain,5.11
Dubai,2024-02-02,22.5,20.3,56,moderate drizzle,6.03
Dubai,2024-02-03,19.0,15.5,58,overcast clouds,7.08
Dubai,2024-02-04,19.2,15.6,52,clear sky,6.61
Dubai,2024-02-05,19.8,17.0,55,overcast clouds,5.86
Dubai,2024-02-06,20.3,17.2,54,overcast clouds,6.33
Dubai,2024-02-07,19.9,17.3,54,overcast clouds,5.28
Dubai,2024-02-08,19.4,17.3,57,overcast clouds,4.25
Dubai,2024-02-09,18.7,17.3,63,mainly clear,3.67
Dubai,2024-02-10,17.6,17.0,70,overcast clouds,2.56
Dubai,2024-02-11,17.4,17.1,79,light rain,2.78
Dubai,2024-02-12,18.5,18.3,88,heavy rain,4.86
Dubai,2024-02-13,20.0,20.1,82,light rain,4.47
Dubai,2024-02-14,21.1,21.8,84,moderate drizzle,4.36
Dubai,2024-02-15,22.0,23.4,80,overcast clouds,3.39
Dubai,2024-02-16,22.7,24.2,81,overcast clouds,4.08
Dubai,2024-02-17,23.1,23.8,74,mainly clear,4.56
Dubai,2024-02-18,20.9,19.4,68,overcast clouds,6.11
Dubai,2024-02-19,19.8,17.8,68,partly cloudy,6.47
Dubai,2024-02-20,19.4,18.8,75,mainly clear,4.42
Dubai,2024-02-21,20.6,18.9,67,clear sky,6.17
Dubai,2024-02-22,19.8,19.7,72,clear sky,3.31
Dubai,2024-02-23,19.0,19.2,78,clear sky,3.11
Dubai,2024-02-24,20.8,20.8,73,overcast clouds,3.44
Dubai,2024-02-25,22.2,21.7,62,overcast clouds,3.06
Dubai,2024-02-26,21.1,20.1,71,light drizzle,5.72
Dubai,2024-02-27,20.0,19.4,62,mainly clear,3.0
Dubai,2024-02-28,19.7,19.6,67,overcast clouds,2.64
Dubai,2024-02-29,20.7,18.9,63,light drizzle,5.89
Dubai,2024-03-01,19.0,15.5,49,partly cloudy,5.81
Dubai,2024-03-02,18.0,15.1,42,overcast clouds,3.36
Dubai,2024-03-03,17.9,15.8,49,overcast clouds,2.92
Dubai,2024-03-04,21.3,19.4,54,moderate drizzle,4.53
Dubai,2024-03-05,21.0,21.0,78,light rain,4.72
Dubai,2024-03-06,19.4,19.8,78,overcast clouds,3.17
Dubai,2024-03-07,19.2,19.8,79,overcast clouds,2.5
Dubai,2024-03-08,22.8,23.5,71,overcast clouds,3.42
Dubai,2024-03-09,20.8,21.6,85,heavy rain,4.11
Dubai,2024-03-10,19.6,21.1,86,clear sky,2.5
Dubai,2024-03-11,19.4,20.4,81,overcast clouds,2.08
Dubai,2024-03-12,20.8,19.7,71,overcast clouds,5.86
Dubai,2024-03-13,19.9,20.7,80,clear sky,3.03
Dubai,2024-03-14,21.1,22.1,76,overcast clouds,2.72
Dubai,2024-03-15,21.3,22.3,77,overcast clouds,3.06
Dubai,2024-03-16,22.9,24.5,75,partly cloudy,2.97
Dubai,2024-03-17,24.6,26.4,70,overcast clouds,2.97
Dubai,2024-03-18,23.6,25.8,75,overcast clouds,2.47
Dubai,2024-03-19,24.2,26.2,71,overcast clouds,2.14
Dubai,2024-03-20,26.2,26.8,63,overcast clouds,4.58
Dubai,2024-03-21,23.2,24.8,78,partly cloudy,3.61
Dubai,2024-03-22,21.7,23.3,80,overcast clouds,2.86
Dubai,2024-03-23,25.4,27.2,68,dense drizzle,2.75
Dubai,2024-03-24,26.9,27.5,59,light drizzle,4.06
Dubai,2024-03-25,27.9,27.6,52,overcast clouds,5.42
Dubai,2024-03-26,23.3,22.4,69,overcast clouds,6.81
Dubai,2024-03-27,21.4,19.7,64,overcast clouds,6.36
Dubai,2024-03-28,21.9,20.5,66,overcast clouds,6.14
Dubai,2024-03-29,22.8,21.6,64,clear sky,6.14
Dubai,2024-03-30,22.2,23.4,74,overcast clouds,3.14
Dubai,2024-03-31,23.3,24.7,76,overcast clouds,3.17
Dubai,2024-04-01,22.2,21.9,67,overcast clouds,4.03
Dubai,2024-04-02,23.1,22.1,56,overcast clouds,4.22
Dubai,2024-04-03,23.8,22.7,49,overcast clouds,3.56
Dubai,2024-04-04,24.0,22.4,46,overcast clouds,3.94
Dubai,2024-04-05,22.6,22.2,61,clear sky,3.69
Dubai,2024-04-06,23.0,22.6,60,clear sky,3.81
Dubai,2024-04-07,23.5,23.2,56,overcast clouds,3.03
Dubai,2024-04-08,25.8,26.1,54,overcast clouds,2.28
Dubai,2024-04-09,27.0,27.8,52,overcast clouds,2.42
Dubai,2024-04-10,27.9,28.4,50,overcast clouds,3.67
Dubai,2024-04-11,27.7,29.0,59,light drizzle,3.78
Dubai,2024-04-12,27.5,28.7,57,overcast clouds,3.22
Dubai,2024-04-13,26.6,25.9,50,moderate drizzle,4.36
Dubai,2024-04-14,25.2,25.0,54,mainly clear,4.0
Dubai,2024-04-15,25.7,26.3,56,light drizzle,3.19
Dubai,2024-04-16,23.4,24.3,82,heavy rain,5.92
Dubai,2024-04-17,22.9,24.2,82,dense drizzle,5.06
Dubai,2024-04-18,23.1,24.5,75,clear sky,3.58
Dubai,2024-04-19,23.0,24.8,75,clear sky,2.72
Dubai,2024-04-20,22.7,24.9,78,clear sky,2.53
Dubai,2024-04-21,23.6,26.3,80,clear sky,2.39
Dubai,2024-04-22,25.7,28.0,67,clear sky,2.39
Dubai,2024-04-23,27.7,29.3,62,partly cloudy,4.11
Dubai,2024-04-24,25.1,26.3,70,clear sky,4.58
Dubai,2024-04-25,25.6,24.5,47,clear sky,4.11
Dubai,2024-04-26,26.6,26.5,50,clear sky,4.22
Dubai,2024-04-27,27.7,28.7,57,overcast clouds,3.67
Dubai,2024-04-28,29.6,29.2,45,overcast clouds,4.69
Dubai,2024-04-29,31.5,31.6,40,partly cloudy,4.25
Dubai,2024-04-30,31.7,33.2,49,mainly clear,4.33
Dubai,2024-05-01,31.2,32.1,50,light rain,5.11
Dubai,2024-05-02,25.7,27.6,74,moderate rain,4.08
Dubai,2024-05-03,25.7,28.6,77,clear sky,3.42
Dubai,2024-05-04,27.8,30.2,64,clear sky,3.08
Dubai,2024-05-05,29.5,31.4,54,overcast clouds,2.97
Dubai,2024-05-06,29.8,31.1,49,mainly clear,2.67
Dubai,2024-05-07,31.2,31.7,45,mainly clear,4.28
Dubai,2024-05-08,31.5,32.5,40,clear sky,2.69
Dubai,2024-05-09,30.7,32.5,55,clear sky,4.22
Dubai,2024-05-10,28.0,29.0,58,clear sky,4.86
Dubai,2024-05-11,27.7,30.6,69,clear sky,3.11
Dubai,2024-05-12,30.2,32.7,59,overcast clouds,2.22
Dubai,2024-05-13,32.8,33.2,39,clear sky,4.11
Dubai,2024-05-14,34.2,33.4,32,mainly clear,4.83
Dubai,2024-05-15,34.1,33.4,32,clear sky,4.83
Dubai,2024-05-16,33.8,33.1,32,clear sky,4.44
Dubai,2024-05-17,33.3,33.7,37,clear sky,3.64
Dubai,2024-05-18,32.9,33.2,37,clear sky,3.61
Dubai,2024-05-19,30.5,32.7,57,clear sky,4.33
Dubai,2024-05-20,29.7,32.0,63,clear sky,4.89
Dubai,2024-05-21,29.2,32.6,67,clear sky,3.47
Dubai,2024-05-22,30.9,32.6,52,clear sky,2.97
Dubai,2024-05-23,32.4,32.2,36,clear sky,4.03
Dubai,2024-05-24,32.1,33.8,52,clear sky,5.03
Dubai,2024-05-25,31.9,34.9,56,clear sky,3.75
Dubai,2024-05-26,32.3,35.9,59,clear sky,3.06
Dubai,2024-05-27,34.1,36.5,45,clear sky,3.0
Dubai,2024-05-28,32.9,35.1,50,clear sky,4.19
Dubai,2024-05-29,31.6,35.9,67,overcast clouds,3.36
Dubai,2024-05-30,32.6,37.2,63,clear sky,3.03
Dubai,2024-05-31,33.6,38.2,57,clear sky,2.39
Dubai,2024-06-01,35.6,37.3,39,clear sky,2.39
Dubai,2024-06-02,33.8,37.1,52,clear sky,3.61
Dubai,2024-06-03,33.5,37.2,56,clear sky,3.42
Dubai,2024-06-04,32.9,37.5,60,clear sky,3.11
Dubai,2024-06-05,32.3,36.5,62,clear sky,3.33
Dubai,2024-06-06,31.7,34.2,52,clear sky,3.17
Dubai,2024-06-07,32.2,34.3,48,clear sky,3.36
Dubai,2024-06-08,34.1,35.9,43,clear sky,4.0
Dubai,2024-06-09,36.3,38.6,42,clear sky,4.22
Dubai,2024-06-10,35.9,37.7,39,clear sky,4.03
Dubai,2024-06-11,35.4,36.2,38,clear sky,4.28
Dubai,2024-06-12,34.8,35.7,40,clear sky,4.36
Dubai,2024-06-13,35.2,36.3,37,clear sky,4.36
Dubai,2024-06-14,33.9,35.6,47,clear sky,5.14
Dubai,2024-06-15,34.1,33.9,31,clear sky,3.06
Dubai,2024-06-16,35.5,34.9,27,clear sky,3.75
Dubai,2024-06-17,35.5,37.9,45,clear sky,3.42
Dubai,2024-06-18,35.6,38.2,44,partly cloudy,2.94
Dubai,2024-06-19,35.6,38.9,50,overcast clouds,3.97
Dubai,2024-06-20,36.1,38.1,40,overcast clouds,3.69
Dubai,2024-06-21,36.0,38.3,38,overcast clouds,2.67
Dubai,2024-06-22,35.7,41.0,57,mainly clear,2.58
Dubai,2024-06-23,36.9,40.7,47,clear sky,2.39
Dubai,2024-06-24,36.9,40.2,47,overcast clouds,3.0
Dubai,2024-06-25,36.1,39.4,46,clear sky,2.94
Dubai,2024-06-26,35.6,39.9,54,partly cloudy,3.75
Dubai,2024-06-27,35.0,37.3,43,overcast clouds,3.44
Dubai,2024-06-28,34.0,38.5,56,overcast clouds,2.94
Dubai,2024-06-29,34.3,40.5,64,overcast clouds,2.83
Dubai,2024-06-30,33.9,37.7,55,overcast clouds,3.14
Dubai,2024-07-01,34.2,36.7,48,overcast clouds,4.14
Dubai,2024-07-02,35.6,37.0,38,overcast clouds,3.75
Dubai,2024-07-03,35.1,39.8,59,clear sky,4.08
Dubai,2024-07-04,35.4,38.1,51,clear sky,6.31
Dubai,2024-07-05,34.7,37.6,50,overcast clouds,4.97
Dubai,2024-07-06,34.7,38.5,52,overcast clouds,3.61
Dubai,2024-07-07,35.7,37.9,41,partly cloudy,2.86
Dubai,2024-07-08,36.2,38.8,41,overcast clouds,2.86
Dubai,2024-07-09,38.8,41.7,44,overcast clouds,5.06
Dubai,2024-07-10,38.2,40.7,37,overcast clouds,3.83
Dubai,2024-07-11,37.7,42.1,48,overcast clouds,4.06
Dubai,2024-07-12,36.5,41.1,54,overcast clouds,4.36
Dubai,2024-07-13,36.4,39.3,46,overcast clouds,3.47
Dubai,2024-07-14,35.4,39.1,46,clear sky,2.75
Dubai,2024-07-15,35.1,42.2,66,overcast clouds,2.64
Dubai,2024-07-16,38.7,43.4,49,overcast clouds,4.11
Dubai,2024-07-17,37.0,42.4,56,overcast clouds,3.97
Dubai,2024-07-18,36.4,40.8,54,overcast clouds,4.33
Dubai,2024-07-19,35.1,42.6,67,overcast clouds,3.06
Dubai,2024-07-20,34.7,42.9,73,overcast clouds,2.97
Dubai,2024-07-21,35.9,44.0,68,overcast clouds,3.28
Dubai,2024-07-22,35.4,43.7,70,overcast clouds,2.61
Dubai,2024-07-23,35.0,41.8,67,overcast clouds,3.56
Dubai,2024-07-24,35.4,39.3,54,overcast clouds,4.36
Dubai,2024-07-25,35.6,37.9,44,overcast clouds,4.03
Dubai,2024-07-26,36.1,39.5,48,overcast clouds,3.83
Dubai,2024-07-27,35.9,38.1,43,overcast clouds,4.89
Dubai,2024-07-28,35.9,39.7,54,overcast clouds,6.0
Dubai,2024-07-29,35.3,40.2,57,overcast clouds,4.44
Dubai,2024-07-30,37.7,42.2,53,overcast clouds,4.89
Dubai,2024-07-31,38.7,41.7,41,overcast clouds,4.31
Dubai,2024-08-01,38.3,42.0,45,overcast clouds,4.06
Dubai,2024-08-02,36.1,42.5,62,overcast clouds,3.78
Dubai,2024-08-03,35.8,42.6,64,overcast clouds,3.36
Dubai,2024-08-04,34.6,41.1,67,overcast clouds,3.75
Dubai,2024-08-05,35.7,40.9,59,overcast clouds,4.44
Dubai,2024-08-06,34.7,37.7,50,overcast clouds,4.69
Dubai,2024-08-07,36.1,40.9,52,overcast clouds,3.28
Dubai,2024-08-08,36.4,40.5,53,mainly clear,5.19
Dubai,2024-08-09,36.2,38.7,50,overcast clouds,6.75
Dubai,2024-08-10,35.9,38.6,49,overcast clouds,5.33
Dubai,2024-08-11,36.2,39.8,49,overcast clouds,4.22
Dubai,2024-08-12,37.0,41.6,49,overcast clouds,3.42
Dubai,2024-08-13,37.6,41.5,46,overcast clouds,3.86
Dubai,2024-08-14,37.7,41.6,47,clear sky,4.31
Dubai,2024-08-15,37.4,41.8,49,overcast clouds,3.83
Dubai,2024-08-16,35.1,41.1,60,overcast clouds,2.56
Dubai,2024-08-17,36.1,39.9,56,overcast clouds,5.83
Dubai,2024-08-18,35.4,38.1,54,overcast clouds,6.81
Dubai,2024-08-19,36.0,39.9,50,overcast clouds,4.22
Dubai,2024-08-20,35.7,39.5,51,overcast clouds,4.33
Dubai,2024-08-21,34.9,37.7,48,overcast clouds,4.58
Dubai,2024-08-22,34.6,38.1,51,partly cloudy,4.03
Dubai,2024-08-23,35.2,39.9,55,mainly clear,3.25
Dubai,2024-08-24,35.9,40.5,53,mainly clear,3.08
Dubai,2024-08-25,35.8,40.4,55,clear sky,3.58
Dubai,2024-08-26,34.1,39.7,62,overcast clouds,3.19
Dubai,2024-08-27,34.3,41.0,68,overcast clouds,3.0
Dubai,2024-08-28,35.1,41.0,66,overcast clouds,2.97
Dubai,2024-08-29,35.0,40.2,60,overcast clouds,2.89
Dubai,2024-08-30,34.1,41.9,73,overcast clouds,2.44
Dubai,2024-08-31,36.9,38.7,47,overcast clouds,5.25
Dubai,2024-09-01,34.8,37.3,47,overcast clouds,4.47
Dubai,2024-09-02,34.5,37.0,48,overcast clouds,4.11
Dubai,2024-09-03,35.1,37.9,49,clear sky,4.11
Dubai,2024-09-04,34.4,36.8,47,clear sky,4.22
Dubai,2024-09-05,33.6,37.2,57,clear sky,4.11
Dubai,2024-09-06,31.8,36.6,65,clear sky,2.64
Dubai,2024-09-07,32.9,37.8,63,mainly clear,2.78
Dubai,2024-09-08,34.1,38.2,58,mainly clear,3.78
Dubai,2024-09-09,33.4,37.6,59,clear sky,3.17
Dubai,2024-09-10,32.6,39.2,75,overcast clouds,3.25
Dubai,2024-09-11,33.6,37.9,60,clear sky,3.25
Dubai,2024-09-12,34.6,34.6,31,clear sky,3.53
Dubai,2024-09-13,33.7,35.4,45,clear sky,4.11
Dubai,2024-09-14,32.9,36.5,60,clear sky,4.03
Dubai,2024-09-15,33.4,37.2,60,clear sky,3.5
Dubai,2024-09-16,32.3,35.4,55,clear sky,3.14
Dubai,2024-09-17,31.6,34.9,59,clear sky,3.14
Dubai,2024-09-18,32.0,36.0,61,clear sky,2.89
Dubai,2024-09-19,32.3,37.2,63,clear sky,3.03
Dubai,2024-09-20,32.3,37.1,62,clear sky,2.69
Dubai,2024-09-21,32.5,37.4,62,clear sky,2.64
Dubai,2024-09-22,33.1,37.3,59,clear sky,2.97
Dubai,2024-09-23,33.4,35.8,48,clear sky,3.03
Dubai,2024-09-24,32.9,38.0,66,clear sky,3.61
Dubai,2024-09-25,32.5,38.4,71,mainly clear,3.42
Dubai,2024-09-26,32.4,39.2,76,overcast clouds,2.75
Dubai,2024-09-27,31.5,37.9,75,overcast clouds,2.22
Dubai,2024-09-28,32.3,38.9,73,overcast clouds,2.33
Dubai,2024-09-29,33.1,37.3,62,mainly clear,3.78
Dubai,2024-09-30,32.9,35.3,53,light drizzle,4.75
Dubai,2024-10-01,32.6,35.8,54,mainly clear,3.31
Dubai,2024-10-02,33.1,37.0,57,clear sky,3.14
Dubai,2024-10-03,32.7,36.9,60,clear sky,3.33
Dubai,2024-10-04,32.1,36.0,65,clear sky,4.97
Dubai,2024-10-05,31.8,34.7,57,clear sky,4.22
Dubai,2024-10-06,30.2,33.5,60,clear sky,2.89
Dubai,2024-10-07,32.1,34.0,49,partly cloudy,3.33
Dubai,2024-10-08,32.1,33.9,52,partly cloudy,4.22
Dubai,2024-10-09,31.0,33.1,53,light drizzle,3.64
Dubai,2024-10-10,31.1,34.7,61,light drizzle,2.92
Dubai,2024-10-11,31.2,34.4,59,mainly clear,2.94
Dubai,2024-10-12,30.7,34.2,61,clear sky,2.81
Dubai,2024-10-13,30.1,32.4,55,clear sky,2.69
Dubai,2024-10-14,31.2,32.1,47,mainly clear,3.44
Dubai,2024-10-15,30.8,31.7,52,overcast clouds,4.89
Dubai,2024-10-16,30.3,31.6,54,light drizzle,4.72
Dubai,2024-10-17,30.1,33.2,62,overcast clouds,3.44
Dubai,2024-10-18,30.7,34.9,66,light drizzle,2.81
Dubai,2024-10-19,31.4,35.6,65,clear sky,2.69
Dubai,2024-10-20,31.3,36.0,67,clear sky,2.75
Dubai,2024-10-21,31.1,35.4,68,clear sky,3.42
Dubai,2024-10-22,30.1,34.4,73,clear sky,3.67
Dubai,2024-10-23,30.2,33.4,66,mainly clear,3.72
Dubai,2024-10-24,31.6,33.8,56,light drizzle,4.44
Dubai,2024-10-25,30.4,33.1,59,overcast clouds,3.75
Dubai,2024-10-26,30.3,34.1,66,mainly clear,3.14
Dubai,2024-10-27,29.5,32.6,65,clear sky,3.58
Dubai,2024-10-28,29.5,31.0,57,clear sky,4.75
Dubai,2024-10-29,28.5,29.5,57,clear sky,4.67
Dubai,2024-10-30,28.3,29.4,56,clear sky,3.89
Dubai,2024-10-31,27.8,30.1,62,overcast clouds,2.67
Dubai,2024-11-01,28.1,31.0,65,clear sky,2.61
Dubai,2024-11-02,28.1,31.5,69,overcast clouds,2.33
Dubai,2024-11-03,27.3,30.8,73,clear sky,2.56
Dubai,2024-11-04,26.9,30.5,75,clear sky,2.17
Dubai,2024-11-05,27.8,30.2,66,mainly clear,2.58
Dubai,2024-11-06,27.7,29.9,62,clear sky,2.69
Dubai,2024-11-07,27.6,31.2,72,clear sky,2.36
Dubai,2024-11-08,26.8,29.8,71,clear sky,2.36
Dubai,2024-11-09,25.9,28.0,69,clear sky,2.39
Dubai,2024-11-10,26.6,28.6,64,mainly clear,2.53
Dubai,2024-11-11,26.9,29.7,69,mainly clear,2.19
Dubai,2024-11-12,26.7,29.3,67,clear sky,2.28
Dubai,2024-11-13,26.6,29.4,70,clear sky,2.53
Dubai,2024-11-14,26.6,29.8,77,clear sky,3.31
Dubai,2024-11-15,27.2,29.2,64,clear sky,3.22
Dubai,2024-11-16,25.8,26.8,62,clear sky,3.58
Dubai,2024-11-17,25.7,25.9,54,clear sky,3.25
Dubai,2024-11-18,24.9,25.0,51,clear sky,2.19
Dubai,2024-11-19,25.5,26.2,56,clear sky,2.36
Dubai,2024-11-20,25.4,26.0,54,clear sky,2.08
Dubai,2024-11-21,24.3,25.3,63,clear sky,2.5
Dubai,2024-11-22,25.6,28.4,73,mainly clear,2.36
Dubai,2024-11-23,25.2,27.9,78,overcast clouds,2.83
Dubai,2024-11-24,25.5,27.5,70,overcast clouds,3.08
Dubai,2024-11-25,25.3,27.1,69,clear sky,2.78
Dubai,2024-11-26,25.9,27.0,59,overcast clouds,2.69
Dubai,2024-11-27,25.3,26.9,65,clear sky,2.06
Dubai,2024-11-28,25.2,27.4,76,dense drizzle,3.67
Dubai,2024-11-29,25.1,24.7,61,light drizzle,5.47
Dubai,2024-11-30,23.9,22.7,58,mainly clear,5.69
Dubai,2024-12-01,23.4,21.7,54,mainly clear,5.5
Dubai,2024-12-02,22.7,22.1,52,partly cloudy,2.58
Dubai,2024-12-03,21.1,20.0,53,clear sky,2.58
Dubai,2024-12-04,20.7,19.2,50,clear sky,2.75
Dubai,2024-12-05,20.9,20.4,56,clear sky,2.25
Dubai,2024-12-06,22.5,23.4,69,clear sky,2.5
Dubai,2024-12-07,24.7,25.9,62,clear sky,2.44
Dubai,2024-12-08,22.9,21.1,51,clear sky,3.86
Dubai,2024-12-09,22.1,20.4,46,overcast clouds,3.25
Dubai,2024-12-10,21.8,22.1,61,overcast clouds,2.06
Dubai,2024-12-11,22.5,21.1,57,mainly clear,4.22
Dubai,2024-12-12,21.7,20.8,54,overcast clouds,2.92
Dubai,2024-12-13,20.8,20.5,62,mainly clear,2.31
Dubai,2024-12-14,20.7,20.3,67,mainly clear,3.22
Dubai,2024-12-15,19.7,18.6,67,light drizzle,4.0
Dubai,2024-12-16,20.3,20.0,62,mainly clear,2.17
Dubai,2024-12-17,19.5,18.8,61,overcast clouds,2.25
Dubai,2024-12-18,21.1,19.4,55,light drizzle,4.11
Dubai,2024-12-19,20.1,19.2,59,overcast clouds,2.75
Dubai,2024-12-20,19.5,18.5,60,overcast clouds,2.47
Dubai,2024-12-21,18.8,17.2,58,clear sky,3.03
Dubai,2024-12-22,19.2,17.6,63,overcast clouds,4.14
Dubai,2024-12-23,19.6,18.7,61,partly cloudy,2.78
Dubai,2024-12-24,20.2,20.1,67,partly cloudy,2.19
Dubai,2024-12-25,20.9,21.0,66,mainly clear,2.25
Dubai,2024-12-26,20.1,20.2,70,mainly clear,2.42
Dubai,2024-12-27,20.6,19.7,61,clear sky,2.86
Dubai,2024-12-28,20.3,19.5,57,overcast clouds,2.25
Dubai,2024-12-29,20.1,20.1,71,overcast clouds,2.53
Dubai,2024-12-30,20.7,21.8,79,overcast clouds,2.19
Dubai,2024-12-31,21.3,22.7,77,overcast clouds,1.81
Dubai,2025-01-01,20.5,19.4,64,overcast clouds,4.22
Dubai,2025-01-02,20.1,16.5,50,overcast clouds,6.5
Dubai,2025-01-03,18.5,16.0,47,light drizzle,3.42
Dubai,2025-01-04,16.8,13.8,42,overcast clouds,3.11
Dubai,2025-01-05,18.6,17.1,55,partly cloudy,2.44
Dubai,2025-01-06,17.9,15.9,57,clear sky,3.22
Dubai,2025-01-07,18.7,16.8,51,overcast clouds,2.69
Dubai,2025-01-08,17.8,16.5,61,overcast clouds,2.56
Dubai,2025-01-09,18.8,18.3,72,light drizzle,3.17
Dubai,2025-01-10,18.3,17.8,72,partly cloudy,2.64
Dubai,2025-01-11,18.6,16.8,56,mainly clear,2.97
Dubai,2025-01-12,18.2,16.4,52,overcast clouds,2.42
Dubai,2025-01-13,19.4,18.7,69,light drizzle,3.53
Dubai,2025-01-14,19.6,18.6,62,overcast clouds,3.0
Dubai,2025-01-15,18.8,18.0,65,clear sky,2.61
Dubai,2025-01-16,19.3,19.0,66,overcast clouds,2.33
Dubai,2025-01-17,18.2,17.5,74,overcast clouds,3.47
Dubai,2025-01-18,18.7,16.2,62,overcast clouds,5.42
Dubai,2025-01-19,19.7,16.8,49,overcast clouds,4.75
Dubai,2025-01-20,18.3,16.6,62,mainly clear,3.81
Dubai,2025-01-21,19.2,16.1,54,mainly clear,5.94
Dubai,2025-01-22,19.6,16.5,42,mainly clear,4.31
Dubai,2025-01-23,18.1,14.4,37,clear sky,3.81
Dubai,2025-01-24,17.6,14.7,44,clear sky,3.22
Dubai,2025-01-25,17.1,15.3,54,clear sky,2.36
Dubai,2025-01-26,18.2,17.2,64,clear sky,2.61
Dubai,2025-01-27,18.7,18.9,75,overcast clouds,2.36
Dubai,2025-01-28,20.7,20.5,74,partly cloudy,4.03
Dubai,2025-01-29,19.7,18.8,68,clear sky,3.94
Dubai,2025-01-30,18.7,17.5,68,partly cloudy,3.64
Dubai,2025-01-31,19.7,17.7,51,overcast clouds,3.61
Dubai,2025-02-01,17.9,16.3,57,mainly clear,2.5
Dubai,2025-02-02,17.5,14.9,55,light drizzle,4.11
Dubai,2025-02-03,19.3,16.9,51,partly cloudy,3.83
Dubai,2025-02-04,18.3,16.8,59,clear sky,3.11
Dubai,2025-02-05,17.0,16.5,71,partly cloudy,2.08
Dubai,2025-02-06,19.5,18.2,63,overcast clouds,3.22
Dubai,2025-02-07,21.2,20.1,64,overcast clouds,4.39
Dubai,2025-02-08,21.4,20.6,71,mainly clear,5.67
Dubai,2025-02-09,19.4,18.4,68,overcast clouds,4.0
Dubai,2025-02-10,18.0,16.9,70,overcast clouds,3.78
Dubai,2025-02-11,18.3,17.5,68,overcast clouds,2.92
Dubai,2025-02-12,21.9,20.6,50,overcast clouds,3.0
Dubai,2025-02-13,23.8,22.8,49,overcast clouds,3.53
Dubai,2025-02-14,23.4,23.4,59,overcast clouds,2.86
Dubai,2025-02-15,21.1,22.8,83,overcast clouds,2.56
Dubai,2025-02-16,22.1,23.0,70,light drizzle,2.42
Dubai,2025-02-17,24.1,23.6,60,dense drizzle,4.39
Dubai,2025-02-18,21.9,22.9,73,light drizzle,2.56
Dubai,2025-02-19,21.2,21.5,71,overcast clouds,3.06
Dubai,2025-02-20,20.8,20.4,64,light drizzle,2.64
Dubai,2025-02-21,23.9,23.3,54,moderate rain,3.25
